year,state,state_po,county,candidate,party,candidatevotes,totalvotes
2000,Tennessee,TN,Jefferson,Ralph Nader,green,121.0,14087
2000,Tennessee,TN,Johnson,Al Gore,democrat,1813.0,5657
2000,Tennessee,TN,Johnson,George W. Bush,republican,3740.0,5657
2000,Tennessee,TN,Johnson,Ralph Nader,green,54.0,5657
2000,Tennessee,TN,Knox,Al Gore,democrat,60969.0,150586
2000,Tennessee,TN,Knox,George W. Bush,republican,86851.0,150586
2000,Tennessee,TN,Knox,Ralph Nader,green,1772.0,150586
2000,Tennessee,TN,Lake,Al Gore,democrat,1419.0,2224
2000,Tennessee,TN,Lake,George W. Bush,republican,781.0,2224
2000,Tennessee,TN,Lake,Ralph Nader,green,11.0,2224
2000,Tennessee,TN,Lauderdale,Al Gore,democrat,4224.0,7618
2000,Tennessee,TN,Lauderdale,George W. Bush,republican,3329.0,7618
2000,Tennessee,TN,Lauderdale,Ralph Nader,green,27.0,7618
2000,Tennessee,TN,Lawrence,Al Gore,democrat,6643.0,14470
2000,Tennessee,TN,Lawrence,George W. Bush,republican,7613.0,14470
2000,Tennessee,TN,Lawrence,Ralph Nader,green,98.0,14470
2000,Tennessee,TN,Lewis,Al Gore,democrat,2281.0,4420
2000,Tennessee,TN,Lewis,George W. Bush,republican,2037.0,4420
2000,Tennessee,TN,Lewis,Ralph Nader,green,63.0,4420
2000,Tennessee,TN,Lincoln,Al Gore,democrat,5060.0,10659
2000,Tennessee,TN,Lincoln,George W. Bush,republican,5435.0,10659
2000,Tennessee,TN,Lincoln,Ralph Nader,green,72.0,10659
2000,Tennessee,TN,Loudon,Al Gore,democrat,5905.0,16406
2000,Tennessee,TN,Loudon,George W. Bush,republican,10266.0,16406
2000,Tennessee,TN,Loudon,Ralph Nader,green,132.0,16406
2000,Tennessee,TN,McMinn,Al Gore,democrat,6142.0,16600
2000,Tennessee,TN,McMinn,George W. Bush,republican,10155.0,16600
2000,Tennessee,TN,McMinn,Ralph Nader,green,142.0,16600
2000,Tennessee,TN,McNairy,Al Gore,democrat,4003.0,8989
2000,Tennessee,TN,McNairy,George W. Bush,republican,4897.0,8989
2000,Tennessee,TN,McNairy,Ralph Nader,green,47.0,8989
2000,Tennessee,TN,Macon,Al Gore,democrat,3059.0,6491
2000,Tennessee,TN,Macon,George W. Bush,republican,3366.0,6491
2000,Tennessee,TN,Macon,Ralph Nader,green,30.0,6491
2000,Tennessee,TN,Madison,Al Gore,democrat,15781.0,33930
2000,Tennessee,TN,Madison,George W. Bush,republican,17862.0,33930
2000,Tennessee,TN,Madison,Ralph Nader,green,173.0,33930
2000,Tennessee,TN,Marion,Al Gore,democrat,5441.0,10250
2000,Tennessee,TN,Marion,George W. Bush,republican,4651.0,10250
2000,Tennessee,TN,Marion,Ralph Nader,green,74.0,10250
2000,Tennessee,TN,Marshall,Al Gore,democrat,5107.0,9359
2000,Tennessee,TN,Marshall,George W. Bush,republican,4105.0,9359
2000,Tennessee,TN,Marshall,Ralph Nader,green,94.0,9359
2000,Tennessee,TN,Maury,Al Gore,democrat,11127.0,23400
2000,Tennessee,TN,Maury,George W. Bush,republican,11930.0,23400
2000,Tennessee,TN,Maury,Ralph Nader,green,207.0,23400
2000,Tennessee,TN,Meigs,Al Gore,democrat,1555.0,3390
2000,Tennessee,TN,Meigs,George W. Bush,republican,1797.0,3390
2000,Tennessee,TN,Meigs,Ralph Nader,green,12.0,3390
2000,Tennessee,TN,Monroe,Al Gore,democrat,5327.0,13003
2000,Tennessee,TN,Monroe,George W. Bush,republican,7514.0,13003
2000,Tennessee,TN,Monroe,Ralph Nader,green,78.0,13003
2000,Tennessee,TN,Montgomery,Al Gore,democrat,18818.0,39044
2000,Tennessee,TN,Montgomery,George W. Bush,republican,19644.0,39044
2000,Tennessee,TN,Montgomery,Ralph Nader,green,359.0,39044
2000,Tennessee,TN,Moore,Al Gore,democrat,1107.0,2301
2000,Tennessee,TN,Moore,George W. Bush,republican,1145.0,2301
2000,Tennessee,TN,Moore,Ralph Nader,green,27.0,2301
2000,Tennessee,TN,Morgan,Al Gore,democrat,2921.0,6162
2000,Tennessee,TN,Morgan,George W. Bush,republican,3144.0,6162
2000,Tennessee,TN,Morgan,Ralph Nader,green,39.0,6162
2000,Tennessee,TN,Obion,Al Gore,democrat,6056.0,12440
2000,Tennessee,TN,Obion,George W. Bush,republican,6168.0,12440
2000,Tennessee,TN,Obion,Ralph Nader,green,99.0,12440
2000,Tennessee,TN,Overton,Al Gore,democrat,4507.0,7496
2000,Tennessee,TN,Overton,George W. Bush,republican,2875.0,7496
2000,Tennessee,TN,Overton,Ralph Nader,green,46.0,7496
2000,Tennessee,TN,Perry,Al Gore,democrat,1650.0,2866
2000,Tennessee,TN,Perry,George W. Bush,republican,1165.0,2866
2000,Tennessee,TN,Perry,Ralph Nader,green,28.0,2866
2000,Tennessee,TN,Pickett,Al Gore,democrat,939.0,2239
2000,Tennessee,TN,Pickett,George W. Bush,republican,1281.0,2239
2000,Tennessee,TN,Pickett,Ralph Nader,green,12.0,2239
2000,Tennessee,TN,Polk,Al Gore,democrat,2574.0,5594
2000,Tennessee,TN,Polk,George W. Bush,republican,2907.0,5594
2000,Tennessee,TN,Polk,Ralph Nader,green,46.0,5594
2000,Tennessee,TN,Putnam,Al Gore,democrat,10785.0,22438
2000,Tennessee,TN,Putnam,George W. Bush,republican,11248.0,22438
2000,Tennessee,TN,Putnam,Ralph Nader,green,228.0,22438
2000,Tennessee,TN,Rhea,Al Gore,democrat,3722.0,9772
2000,Tennessee,TN,Rhea,George W. Bush,republican,5900.0,9772
2000,Tennessee,TN,Rhea,Ralph Nader,green,74.0,9772
2000,Tennessee,TN,Roane,Al Gore,democrat,9575.0,21326
2000,Tennessee,TN,Roane,George W. Bush,republican,11345.0,21326
2000,Tennessee,TN,Roane,Ralph Nader,green,211.0,21326
2000,Tennessee,TN,Robertson,Al Gore,democrat,10249.0,20164
2000,Tennessee,TN,Robertson,George W. Bush,republican,9675.0,20164
2000,Tennessee,TN,Robertson,Ralph Nader,green,148.0,20164
2000,Tennessee,TN,Rutherford,Al Gore,democrat,27360.0,62182
2000,Tennessee,TN,Rutherford,George W. Bush,republican,33445.0,62182
2000,Tennessee,TN,Rutherford,Ralph Nader,green,1024.0,62182
2000,Tennessee,TN,Scott,Al Gore,democrat,2967.0,6615
2000,Tennessee,TN,Scott,George W. Bush,republican,3579.0,6615
2000,Tennessee,TN,Scott,Ralph Nader,green,31.0,6615
2000,Tennessee,TN,Sequatchie,Al Gore,democrat,1648.0,3887
2000,Tennessee,TN,Sequatchie,George W. Bush,republican,2169.0,3887
2000,Tennessee,TN,Sequatchie,Ralph Nader,green,37.0,3887
2000,Tennessee,TN,Sevier,Al Gore,democrat,8208.0,25365
2000,Tennessee,TN,Sevier,George W. Bush,republican,16734.0,25365
2000,Tennessee,TN,Sevier,Ralph Nader,green,259.0,25365
2000,Tennessee,TN,Shelby,Al Gore,democrat,190404.0,336755
2000,Tennessee,TN,Shelby,George W. Bush,republican,141756.0,336755
2000,Tennessee,TN,Shelby,Ralph Nader,green,2860.0,336755
2000,Tennessee,TN,Smith,Al Gore,democrat,4884.0,7348
2000,Tennessee,TN,Smith,George W. Bush,republican,2384.0,7348
2000,Tennessee,TN,Smith,Ralph Nader,green,42.0,7348
2000,Tennessee,TN,Stewart,Al Gore,democrat,2870.0,4782
2000,Tennessee,TN,Stewart,George W. Bush,republican,1826.0,4782
2000,Tennessee,TN,Stewart,Ralph Nader,green,50.0,4782
2000,Tennessee,TN,Sullivan,Al Gore,democrat,21354.0,55727
2000,Tennessee,TN,Sullivan,George W. Bush,republican,33482.0,55727
2000,Tennessee,TN,Sullivan,Ralph Nader,green,520.0,55727
2000,Tennessee,TN,Sumner,Al Gore,democrat,22118.0,50477
2000,Tennessee,TN,Sumner,George W. Bush,republican,27601.0,50477
2000,Tennessee,TN,Sumner,Ralph Nader,green,482.0,50477
2000,Tennessee,TN,Tipton,Al Gore,democrat,6300.0,16552
2000,Tennessee,TN,Tipton,George W. Bush,republican,10070.0,16552
2000,Tennessee,TN,Tipton,Ralph Nader,green,96.0,16552
2000,Tennessee,TN,Trousdale,Al Gore,democrat,1966.0,2945
2000,Tennessee,TN,Trousdale,George W. Bush,republican,950.0,2945
2000,Tennessee,TN,Trousdale,Ralph Nader,green,15.0,2945
2000,Tennessee,TN,Unicoi,Al Gore,democrat,2566.0,6429
2000,Tennessee,TN,Unicoi,George W. Bush,republican,3780.0,6429
2000,Tennessee,TN,Unicoi,Ralph Nader,green,40.0,6429
2000,Tennessee,TN,Union,Al Gore,democrat,2564.0,5821
2000,Tennessee,TN,Union,George W. Bush,republican,3199.0,5821
2000,Tennessee,TN,Union,Ralph Nader,green,30.0,5821
2000,Tennessee,TN,Van Buren,Al Gore,democrat,1255.0,2131
2000,Tennessee,TN,Van Buren,George W. Bush,republican,845.0,2131
2000,Tennessee,TN,Van Buren,Ralph Nader,green,8.0,2131
2000,Tennessee,TN,Warren,Al Gore,democrat,7378.0,13131
2000,Tennessee,TN,Warren,George W. Bush,republican,5552.0,13131
2000,Tennessee,TN,Warren,Ralph Nader,green,105.0,13131
2000,Tennessee,TN,Washington,Al Gore,democrat,14769.0,37942
2000,Tennessee,TN,Washington,George W. Bush,republican,22579.0,37942
2000,Tennessee,TN,Washington,Ralph Nader,green,375.0,37942
2000,Tennessee,TN,Wayne,Al Gore,democrat,1859.0,5306
2000,Tennessee,TN,Wayne,George W. Bush,republican,3370.0,5306
2000,Tennessee,TN,Wayne,Ralph Nader,green,43.0,5306
2000,Tennessee,TN,Weakley,Al Gore,democrat,5570.0,11844
2000,Tennessee,TN,Weakley,George W. Bush,republican,6106.0,11844
2000,Tennessee,TN,Weakley,Ralph Nader,green,91.0,11844
2000,Tennessee,TN,White,Al Gore,democrat,4135.0,7775
2000,Tennessee,TN,White,George W. Bush,republican,3525.0,7775
2000,Tennessee,TN,White,Ralph Nader,green,58.0,7775
2000,Tennessee,TN,Williamson,Al Gore,democrat,18745.0,58429
2000,Tennessee,TN,Williamson,George W. Bush,republican,38901.0,58429
2000,Tennessee,TN,Williamson,Ralph Nader,green,536.0,58429
2000,Tennessee,TN,Wilson,Al Gore,democrat,16561.0,35916
2000,Tennessee,TN,Wilson,George W. Bush,republican,18844.0,35916
2000,Tennessee,TN,Wilson,Ralph Nader,green,308.0,35916
2000,Texas,TX,Anderson,Al Gore,democrat,5041.0,15080
2000,Texas,TX,Anderson,George W. Bush,republican,9835.0,15080
2000,Texas,TX,Anderson,Ralph Nader,green,131.0,15080
2000,Texas,TX,Andrews,Al Gore,democrat,876.0,4024
2000,Texas,TX,Andrews,George W. Bush,republican,3091.0,4024
2000,Texas,TX,Andrews,Ralph Nader,green,28.0,4024
2000,Texas,TX,Angelina,Al Gore,democrat,9957.0,26974
2000,Texas,TX,Angelina,George W. Bush,republican,16648.0,26974
2000,Texas,TX,Angelina,Ralph Nader,green,245.0,26974
2000,Texas,TX,Aransas,Al Gore,democrat,2637.0,8247
2000,Texas,TX,Aransas,George W. Bush,republican,5390.0,8247
2000,Texas,TX,Aransas,Ralph Nader,green,182.0,8247
2000,Texas,TX,Archer,Al Gore,democrat,993.0,3997
2000,Texas,TX,Archer,George W. Bush,republican,2951.0,3997
2000,Texas,TX,Archer,Ralph Nader,green,36.0,3997
2000,Texas,TX,Armstrong,Al Gore,democrat,150.0,938
2000,Texas,TX,Armstrong,George W. Bush,republican,772.0,938
2000,Texas,TX,Armstrong,Ralph Nader,green,11.0,938
2000,Texas,TX,Atascosa,Al Gore,democrat,4322.0,10746
2000,Texas,TX,Atascosa,George W. Bush,republican,6231.0,10746
2000,Texas,TX,Atascosa,Ralph Nader,green,130.0,10746
2000,Texas,TX,Austin,Al Gore,democrat,2407.0,9227
2000,Texas,TX,Austin,George W. Bush,republican,6661.0,9227
2000,Texas,TX,Austin,Ralph Nader,green,112.0,9227
2000,Texas,TX,Bailey,Al Gore,democrat,488.0,2090
2000,Texas,TX,Bailey,George W. Bush,republican,1589.0,2090
2000,Texas,TX,Bailey,Ralph Nader,green,6.0,2090
2000,Texas,TX,Bandera,Al Gore,democrat,1426.0,7273
2000,Texas,TX,Bandera,George W. Bush,republican,5613.0,7273
2000,Texas,TX,Bandera,Ralph Nader,green,157.0,7273
2000,Texas,TX,Bastrop,Al Gore,democrat,6973.0,18308
2000,Texas,TX,Bastrop,George W. Bush,republican,10310.0,18308
2000,Texas,TX,Bastrop,Ralph Nader,green,871.0,18308
2000,Texas,TX,Baylor,Al Gore,democrat,663.0,1984
2000,Texas,TX,Baylor,George W. Bush,republican,1285.0,1984
2000,Texas,TX,Baylor,Ralph Nader,green,26.0,1984
2000,Texas,TX,Bee,Al Gore,democrat,3795.0,8330
2000,Texas,TX,Bee,George W. Bush,republican,4429.0,8330
2000,Texas,TX,Bee,Ralph Nader,green,66.0,8330
2000,Texas,TX,Bell,Al Gore,democrat,21011.0,63291
2000,Texas,TX,Bell,George W. Bush,republican,41208.0,63291
2000,Texas,TX,Bell,Ralph Nader,green,728.0,63291
2000,Texas,TX,Bexar,Al Gore,democrat,185158.0,412726
2000,Texas,TX,Bexar,George W. Bush,republican,215613.0,412726
2000,Texas,TX,Bexar,Ralph Nader,green,9790.0,412726
2000,Texas,TX,Blanco,Al Gore,democrat,811.0,3767
2000,Texas,TX,Blanco,George W. Bush,republican,2777.0,3767
2000,Texas,TX,Blanco,Ralph Nader,green,140.0,3767
2000,Texas,TX,Borden,Al Gore,democrat,62.0,353
2000,Texas,TX,Borden,George W. Bush,republican,283.0,353
2000,Texas,TX,Borden,Ralph Nader,green,5.0,353
2000,Texas,TX,Bosque,Al Gore,democrat,1930.0,6770
2000,Texas,TX,Bosque,George W. Bush,republican,4745.0,6770
2000,Texas,TX,Bosque,Ralph Nader,green,65.0,6770
2000,Texas,TX,Bowie,Al Gore,democrat,11662.0,30320
2000,Texas,TX,Bowie,George W. Bush,republican,18325.0,30320
2000,Texas,TX,Bowie,Ralph Nader,green,238.0,30320
2000,Texas,TX,Brazoria,Al Gore,democrat,24883.0,80019
2000,Texas,TX,Brazoria,George W. Bush,republican,53445.0,80019
2000,Texas,TX,Brazoria,Ralph Nader,green,1212.0,80019
2000,Texas,TX,Brazos,Al Gore,democrat,12359.0,46941
2000,Texas,TX,Brazos,George W. Bush,republican,32864.0,46941
2000,Texas,TX,Brazos,Ralph Nader,green,1351.0,46941
2000,Texas,TX,Brewster,Al Gore,democrat,1349.0,3580
2000,Texas,TX,Brewster,George W. Bush,republican,1867.0,3580
2000,Texas,TX,Brewster,Ralph Nader,green,306.0,3580
2000,Texas,TX,Briscoe,Al Gore,democrat,224.0,772
2000,Texas,TX,Briscoe,George W. Bush,republican,544.0,772
2000,Texas,TX,Briscoe,Ralph Nader,green,1.0,772
2000,Texas,TX,Brooks,Al Gore,democrat,1854.0,2431
2000,Texas,TX,Brooks,George W. Bush,republican,556.0,2431
2000,Texas,TX,Brooks,Ralph Nader,green,14.0,2431
2000,Texas,TX,Brown,Al Gore,democrat,3138.0,12920
2000,Texas,TX,Brown,George W. Bush,republican,9609.0,12920
2000,Texas,TX,Brown,Ralph Nader,green,125.0,12920
2000,Texas,TX,Burleson,Al Gore,democrat,2235.0,5866
2000,Texas,TX,Burleson,George W. Bush,republican,3542.0,5866
2000,Texas,TX,Burleson,Ralph Nader,green,60.0,5866
2000,Texas,TX,Burnet,Al Gore,democrat,3557.0,13232
2000,Texas,TX,Burnet,George W. Bush,republican,9286.0,13232
2000,Texas,TX,Burnet,Ralph Nader,green,292.0,13232
2000,Texas,TX,Caldwell,Al Gore,democrat,3872.0,9425
2000,Texas,TX,Caldwell,George W. Bush,republican,5216.0,9425
2000,Texas,TX,Caldwell,Ralph Nader,green,266.0,9425
2000,Texas,TX,Calhoun,Al Gore,democrat,2766.0,6563
2000,Texas,TX,Calhoun,George W. Bush,republican,3724.0,6563
2000,Texas,TX,Calhoun,Ralph Nader,green,43.0,6563
2000,Texas,TX,Callahan,Al Gore,democrat,1174.0,4896
2000,Texas,TX,Callahan,George W. Bush,republican,3656.0,4896
2000,Texas,TX,Callahan,Ralph Nader,green,34.0,4896
2000,Texas,TX,Cameron,Al Gore,democrat,33214.0,62057
2000,Texas,TX,Cameron,George W. Bush,republican,27800.0,62057
2000,Texas,TX,Cameron,Ralph Nader,green,699.0,62057
2000,Texas,TX,Camp,Al Gore,democrat,1625.0,3784
2000,Texas,TX,Camp,George W. Bush,republican,2121.0,3784
2000,Texas,TX,Camp,Ralph Nader,green,31.0,3784
2000,Texas,TX,Carson,Al Gore,democrat,480.0,2742
2000,Texas,TX,Carson,George W. Bush,republican,2216.0,2742
2000,Texas,TX,Carson,Ralph Nader,green,29.0,2742
2000,Texas,TX,Cass,Al Gore,democrat,4618.0,11019
2000,Texas,TX,Cass,George W. Bush,republican,6295.0,11019
2000,Texas,TX,Cass,Ralph Nader,green,68.0,11019
2000,Texas,TX,Castro,Al Gore,democrat,727.0,2354
2000,Texas,TX,Castro,George W. Bush,republican,1607.0,2354
2000,Texas,TX,Castro,Ralph Nader,green,7.0,2354
2000,Texas,TX,Chambers,Al Gore,democrat,2888.0,9806
2000,Texas,TX,Chambers,George W. Bush,republican,6769.0,9806
2000,Texas,TX,Chambers,Ralph Nader,green,111.0,9806
2000,Texas,TX,Cherokee,Al Gore,democrat,4755.0,14537
2000,Texas,TX,Cherokee,George W. Bush,republican,9599.0,14537
2000,Texas,TX,Cherokee,Ralph Nader,green,122.0,14537
2000,Texas,TX,Childress,Al Gore,democrat,602.0,2126
2000,Texas,TX,Childress,George W. Bush,republican,1506.0,2126
2000,Texas,TX,Childress,Ralph Nader,green,11.0,2126
2000,Texas,TX,Clay,Al Gore,democrat,1460.0,4637
2000,Texas,TX,Clay,George W. Bush,republican,3112.0,4637
2000,Texas,TX,Clay,Ralph Nader,green,39.0,4637
2000,Texas,TX,Cochran,Al Gore,democrat,344.0,1171
2000,Texas,TX,Cochran,George W. Bush,republican,807.0,1171
2000,Texas,TX,Cochran,Ralph Nader,green,11.0,1171
2000,Texas,TX,Coke,Al Gore,democrat,355.0,1515
2000,Texas,TX,Coke,George W. Bush,republican,1137.0,1515
2000,Texas,TX,Coke,Ralph Nader,green,14.0,1515
2000,Texas,TX,Coleman,Al Gore,democrat,853.0,3578
2000,Texas,TX,Coleman,George W. Bush,republican,2687.0,3578
2000,Texas,TX,Coleman,Ralph Nader,green,27.0,3578
2000,Texas,TX,Collin,Al Gore,democrat,42884.0,175420
2000,Texas,TX,Collin,George W. Bush,republican,128179.0,175420
2000,Texas,TX,Collin,Ralph Nader,green,3195.0,175420
2000,Texas,TX,Collingsworth,Al Gore,democrat,429.0,1415
2000,Texas,TX,Collingsworth,George W. Bush,republican,974.0,1415
2000,Texas,TX,Collingsworth,Ralph Nader,green,6.0,1415
2000,Texas,TX,Colorado,Al Gore,democrat,2229.0,7249
2000,Texas,TX,Colorado,George W. Bush,republican,4913.0,7249
2000,Texas,TX,Colorado,Ralph Nader,green,84.0,7249
2000,Texas,TX,Comal,Al Gore,democrat,7131.0,32748
2000,Texas,TX,Comal,George W. Bush,republican,24599.0,32748
2000,Texas,TX,Comal,Ralph Nader,green,787.0,32748
2000,Texas,TX,Comanche,Al Gore,democrat,1636.0,5022
2000,Texas,TX,Comanche,George W. Bush,republican,3334.0,5022
2000,Texas,TX,Comanche,Ralph Nader,green,33.0,5022
2000,Texas,TX,Concho,Al Gore,democrat,268.0,1103
2000,Texas,TX,Concho,George W. Bush,republican,818.0,1103
2000,Texas,TX,Concho,Ralph Nader,green,10.0,1103
2000,Texas,TX,Cooke,Al Gore,democrat,3153.0,13469
2000,Texas,TX,Cooke,George W. Bush,republican,10128.0,13469
2000,Texas,TX,Cooke,Ralph Nader,green,124.0,13469
2000,Texas,TX,Coryell,Al Gore,democrat,4493.0,15087
2000,Texas,TX,Coryell,George W. Bush,republican,10321.0,15087
2000,Texas,TX,Coryell,Ralph Nader,green,202.0,15087
2000,Texas,TX,Cottle,Al Gore,democrat,241.0,757
2000,Texas,TX,Cottle,George W. Bush,republican,502.0,757
2000,Texas,TX,Cottle,Ralph Nader,green,3.0,757
2000,Texas,TX,Crane,Al Gore,democrat,387.0,1654
2000,Texas,TX,Crane,George W. Bush,republican,1246.0,1654
2000,Texas,TX,Crane,Ralph Nader,green,16.0,1654
2000,Texas,TX,Crockett,Al Gore,democrat,467.0,1398
2000,Texas,TX,Crockett,George W. Bush,republican,924.0,1398
2000,Texas,TX,Crockett,Ralph Nader,green,2.0,1398
2000,Texas,TX,Crosby,Al Gore,democrat,705.0,2002
2000,Texas,TX,Crosby,George W. Bush,republican,1270.0,2002
2000,Texas,TX,Crosby,Ralph Nader,green,23.0,2002
2000,Texas,TX,Culberson,Al Gore,democrat,577.0,1012
2000,Texas,TX,Culberson,George W. Bush,republican,413.0,1012
2000,Texas,TX,Culberson,Ralph Nader,green,12.0,1012
2000,Texas,TX,Dallam,Al Gore,democrat,341.0,1744
2000,Texas,TX,Dallam,George W. Bush,republican,1385.0,1744
2000,Texas,TX,Dallam,Ralph Nader,green,11.0,1744
2000,Texas,TX,Dallas,Al Gore,democrat,275308.0,613039
2000,Texas,TX,Dallas,George W. Bush,republican,322345.0,613039
2000,Texas,TX,Dallas,Ralph Nader,green,11671.0,613039
2000,Texas,TX,Dawson,Al Gore,democrat,1463.0,4839
2000,Texas,TX,Dawson,George W. Bush,republican,3337.0,4839
2000,Texas,TX,Dawson,Ralph Nader,green,17.0,4839
2000,Texas,TX,Deaf Smith,Al Gore,democrat,1240.0,4984
2000,Texas,TX,Deaf Smith,George W. Bush,republican,3687.0,4984
2000,Texas,TX,Deaf Smith,Ralph Nader,green,27.0,4984
2000,Texas,TX,Delta,Al Gore,democrat,726.0,1900
2000,Texas,TX,Delta,George W. Bush,republican,1143.0,1900
2000,Texas,TX,Delta,Ralph Nader,green,16.0,1900
2000,Texas,TX,Denton,Al Gore,democrat,40144.0,146790
2000,Texas,TX,Denton,George W. Bush,republican,102171.0,146790
2000,Texas,TX,Denton,Ralph Nader,green,3430.0,146790
2000,Texas,TX,Dewitt,Al Gore,democrat,1570.0,6183
2000,Texas,TX,Dewitt,George W. Bush,republican,4541.0,6183
2000,Texas,TX,Dewitt,Ralph Nader,green,53.0,6183
2000,Texas,TX,Dickens,Al Gore,democrat,284.0,881
2000,Texas,TX,Dickens,George W. Bush,republican,589.0,881
2000,Texas,TX,Dickens,Ralph Nader,green,3.0,881
2000,Texas,TX,Dimmit,Al Gore,democrat,2678.0,3753
2000,Texas,TX,Dimmit,George W. Bush,republican,1032.0,3753
2000,Texas,TX,Dimmit,Ralph Nader,green,20.0,3753
2000,Texas,TX,Donley,Al Gore,democrat,360.0,1719
2000,Texas,TX,Donley,George W. Bush,republican,1333.0,1719
2000,Texas,TX,Donley,Ralph Nader,green,18.0,1719
2000,Texas,TX,Duval,Al Gore,democrat,3990.0,5030
2000,Texas,TX,Duval,George W. Bush,republican,1010.0,5030
2000,Texas,TX,Duval,Ralph Nader,green,22.0,5030
2000,Texas,TX,Eastland,Al Gore,democrat,1774.0,6414
2000,Texas,TX,Eastland,George W. Bush,republican,4531.0,6414
2000,Texas,TX,Eastland,Ralph Nader,green,56.0,6414
2000,Texas,TX,Ector,Al Gore,democrat,9425.0,32901
2000,Texas,TX,Ector,George W. Bush,republican,22893.0,32901
2000,Texas,TX,Ector,Ralph Nader,green,378.0,32901
2000,Texas,TX,Edwards,Al Gore,democrat,261.0,937
2000,Texas,TX,Edwards,George W. Bush,republican,663.0,937
2000,Texas,TX,Edwards,Ralph Nader,green,6.0,937
2000,Texas,TX,Ellis,Al Gore,democrat,10629.0,37307
2000,Texas,TX,Ellis,George W. Bush,republican,26091.0,37307
2000,Texas,TX,Ellis,Ralph Nader,green,377.0,37307
2000,Texas,TX,El Paso,Al Gore,democrat,83848.0,145042
2000,Texas,TX,El Paso,George W. Bush,republican,57574.0,145042
2000,Texas,TX,El Paso,Ralph Nader,green,2840.0,145042
2000,Texas,TX,Erath,Al Gore,democrat,2804.0,11115
