year,state,state_code,county,candidate,party,candidate_votes,total_votes
2016,Illinois,IL,Whiteside,Donald Trump,republican,12615.0,25582
2016,Illinois,IL,Will,Hillary Clinton,democrat,151927.0,300904
2016,Illinois,IL,Will,Donald Trump,republican,132720.0,300904
2016,Illinois,IL,Williamson,Hillary Clinton,democrat,8581.0,31852
2016,Illinois,IL,Williamson,Donald Trump,republican,21570.0,31852
2016,Illinois,IL,Winnebago,Hillary Clinton,democrat,55713.0,118376
2016,Illinois,IL,Winnebago,Donald Trump,republican,55624.0,118376
2016,Illinois,IL,Woodford,Hillary Clinton,democrat,5092.0,19864
2016,Illinois,IL,Woodford,Donald Trump,republican,13207.0,19864
2016,Indiana,IN,Adams,Hillary Clinton,democrat,2805.0,13090
2016,Indiana,IN,Adams,Donald Trump,republican,9648.0,13090
2016,Indiana,IN,Allen,Hillary Clinton,democrat,55382.0,147137
2016,Indiana,IN,Allen,Donald Trump,republican,83930.0,147137
2016,Indiana,IN,Bartholomew,Hillary Clinton,democrat,9841.0,32490
2016,Indiana,IN,Bartholomew,Donald Trump,republican,20640.0,32490
2016,Indiana,IN,Benton,Hillary Clinton,democrat,860.0,3666
2016,Indiana,IN,Benton,Donald Trump,republican,2579.0,3666
2016,Indiana,IN,Blackford,Hillary Clinton,democrat,1243.0,4839
2016,Indiana,IN,Blackford,Donald Trump,republican,3350.0,4839
2016,Indiana,IN,Boone,Hillary Clinton,democrat,10181.0,32178
2016,Indiana,IN,Boone,Donald Trump,republican,19654.0,32178
2016,Indiana,IN,Brown,Hillary Clinton,democrat,2518.0,7945
2016,Indiana,IN,Brown,Donald Trump,republican,5016.0,7945
2016,Indiana,IN,Carroll,Hillary Clinton,democrat,1892.0,8643
2016,Indiana,IN,Carroll,Donald Trump,republican,6273.0,8643
2016,Indiana,IN,Cass,Hillary Clinton,democrat,3759.0,14209
2016,Indiana,IN,Cass,Donald Trump,republican,9701.0,14209
2016,Indiana,IN,Clark,Hillary Clinton,democrat,18808.0,51147
2016,Indiana,IN,Clark,Donald Trump,republican,30035.0,51147
2016,Indiana,IN,Clay,Hillary Clinton,democrat,2306.0,11282
2016,Indiana,IN,Clay,Donald Trump,republican,8531.0,11282
2016,Indiana,IN,Clinton,Hillary Clinton,democrat,2819.0,11936
2016,Indiana,IN,Clinton,Donald Trump,republican,8531.0,11936
2016,Indiana,IN,Crawford,Hillary Clinton,democrat,1323.0,4593
2016,Indiana,IN,Crawford,Donald Trump,republican,3015.0,4593
2016,Indiana,IN,Daviess,Hillary Clinton,democrat,1800.0,10768
2016,Indiana,IN,Daviess,Donald Trump,republican,8545.0,10768
2016,Indiana,IN,Dearborn,Hillary Clinton,democrat,4883.0,23987
2016,Indiana,IN,Dearborn,Donald Trump,republican,18113.0,23987
2016,Indiana,IN,Decatur,Hillary Clinton,democrat,2121.0,11127
2016,Indiana,IN,Decatur,Donald Trump,republican,8490.0,11127
2016,Indiana,IN,DeKalb,Hillary Clinton,democrat,3942.0,16902
2016,Indiana,IN,DeKalb,Donald Trump,republican,12054.0,16902
2016,Indiana,IN,Delaware,Hillary Clinton,democrat,18153.0,45123
2016,Indiana,IN,Delaware,Donald Trump,republican,24263.0,45123
2016,Indiana,IN,Dubois,Hillary Clinton,democrat,5389.0,19984
2016,Indiana,IN,Dubois,Donald Trump,republican,13365.0,19984
2016,Indiana,IN,Elkhart,Hillary Clinton,democrat,20740.0,65630
2016,Indiana,IN,Elkhart,Donald Trump,republican,41867.0,65630
2016,Indiana,IN,Fayette,Hillary Clinton,democrat,2252.0,9530
2016,Indiana,IN,Fayette,Donald Trump,republican,6839.0,9530
2016,Indiana,IN,Floyd,Hillary Clinton,democrat,13945.0,37425
2016,Indiana,IN,Floyd,Donald Trump,republican,21432.0,37425
2016,Indiana,IN,Fountain,Hillary Clinton,democrat,1476.0,7492
2016,Indiana,IN,Fountain,Donald Trump,republican,5662.0,7492
2016,Indiana,IN,Franklin,Hillary Clinton,democrat,1969.0,11013
2016,Indiana,IN,Franklin,Donald Trump,republican,8669.0,11013
2016,Indiana,IN,Fulton,Hillary Clinton,democrat,1960.0,8374
2016,Indiana,IN,Fulton,Donald Trump,republican,6010.0,8374
2016,Indiana,IN,Gibson,Hillary Clinton,democrat,3721.0,15484
2016,Indiana,IN,Gibson,Donald Trump,republican,11081.0,15484
2016,Indiana,IN,Grant,Hillary Clinton,democrat,7010.0,25312
2016,Indiana,IN,Grant,Donald Trump,republican,17008.0,25312
2016,Indiana,IN,Greene,Hillary Clinton,democrat,2929.0,13801
2016,Indiana,IN,Greene,Donald Trump,republican,10277.0,13801
2016,Indiana,IN,Hamilton,Hillary Clinton,democrat,57263.0,154256
2016,Indiana,IN,Hamilton,Donald Trump,republican,87404.0,154256
2016,Indiana,IN,Hancock,Hillary Clinton,democrat,8904.0,36181
2016,Indiana,IN,Hancock,Donald Trump,republican,25074.0,36181
2016,Indiana,IN,Harrison,Hillary Clinton,democrat,4783.0,18558
2016,Indiana,IN,Harrison,Donald Trump,republican,12943.0,18558
2016,Indiana,IN,Hendricks,Hillary Clinton,democrat,22600.0,75559
2016,Indiana,IN,Hendricks,Donald Trump,republican,48337.0,75559
2016,Indiana,IN,Henry,Hillary Clinton,democrat,5124.0,20155
2016,Indiana,IN,Henry,Donald Trump,republican,13895.0,20155
2016,Indiana,IN,Howard,Hillary Clinton,democrat,11215.0,36843
2016,Indiana,IN,Howard,Donald Trump,republican,23675.0,36843
2016,Indiana,IN,Huntington,Hillary Clinton,democrat,3506.0,16043
2016,Indiana,IN,Huntington,Donald Trump,republican,11649.0,16043
2016,Indiana,IN,Jackson,Hillary Clinton,democrat,3843.0,17573
2016,Indiana,IN,Jackson,Donald Trump,republican,12859.0,17573
2016,Indiana,IN,Jasper,Hillary Clinton,democrat,3329.0,13378
2016,Indiana,IN,Jasper,Donald Trump,republican,9382.0,13378
2016,Indiana,IN,Jay,Hillary Clinton,democrat,1889.0,7986
2016,Indiana,IN,Jay,Donald Trump,republican,5697.0,7986
2016,Indiana,IN,Jefferson,Hillary Clinton,democrat,4326.0,13544
2016,Indiana,IN,Jefferson,Donald Trump,republican,8546.0,13544
2016,Indiana,IN,Jennings,Hillary Clinton,democrat,2364.0,11150
2016,Indiana,IN,Jennings,Donald Trump,republican,8224.0,11150
2016,Indiana,IN,Johnson,Hillary Clinton,democrat,17318.0,66500
2016,Indiana,IN,Johnson,Donald Trump,republican,45456.0,66500
2016,Indiana,IN,Knox,Hillary Clinton,democrat,3772.0,15516
2016,Indiana,IN,Knox,Donald Trump,republican,11077.0,15516
2016,Indiana,IN,Kosciusko,Hillary Clinton,democrat,6313.0,32084
2016,Indiana,IN,Kosciusko,Donald Trump,republican,23935.0,32084
2016,Indiana,IN,LaGrange,Hillary Clinton,democrat,2080.0,9566
2016,Indiana,IN,LaGrange,Donald Trump,republican,7025.0,9566
2016,Indiana,IN,Lake,Hillary Clinton,democrat,116935.0,201205
2016,Indiana,IN,Lake,Donald Trump,republican,75625.0,201205
2016,Indiana,IN,LaPorte,Hillary Clinton,democrat,19798.0,45203
2016,Indiana,IN,LaPorte,Donald Trump,republican,22687.0,45203
2016,Indiana,IN,Lawrence,Hillary Clinton,democrat,4210.0,19152
2016,Indiana,IN,Lawrence,Donald Trump,republican,14035.0,19152
2016,Indiana,IN,Madison,Hillary Clinton,democrat,18595.0,53909
2016,Indiana,IN,Madison,Donald Trump,republican,32376.0,53909
2016,Indiana,IN,Marion,Hillary Clinton,democrat,212899.0,362372
2016,Indiana,IN,Marion,Donald Trump,republican,130360.0,362372
2016,Indiana,IN,Marshall,Hillary Clinton,democrat,4798.0,18082
2016,Indiana,IN,Marshall,Donald Trump,republican,12288.0,18082
2016,Indiana,IN,Martin,Hillary Clinton,democrat,881.0,4809
2016,Indiana,IN,Martin,Donald Trump,republican,3697.0,4809
2016,Indiana,IN,Miami,Hillary Clinton,democrat,2766.0,13482
2016,Indiana,IN,Miami,Donald Trump,republican,9975.0,13482
2016,Indiana,IN,Monroe,Hillary Clinton,democrat,34216.0,58454
2016,Indiana,IN,Monroe,Donald Trump,republican,20592.0,58454
2016,Indiana,IN,Montgomery,Hillary Clinton,democrat,3362.0,15156
2016,Indiana,IN,Montgomery,Donald Trump,republican,11059.0,15156
2016,Indiana,IN,Morgan,Hillary Clinton,democrat,6040.0,31280
2016,Indiana,IN,Morgan,Donald Trump,republican,23674.0,31280
2016,Indiana,IN,Newton,Hillary Clinton,democrat,1404.0,5795
2016,Indiana,IN,Newton,Donald Trump,republican,4077.0,5795
2016,Indiana,IN,Noble,Hillary Clinton,democrat,3904.0,16890
2016,Indiana,IN,Noble,Donald Trump,republican,12198.0,16890
2016,Indiana,IN,Ohio,Hillary Clinton,democrat,686.0,2921
2016,Indiana,IN,Ohio,Donald Trump,republican,2118.0,2921
2016,Indiana,IN,Orange,Hillary Clinton,democrat,2048.0,8192
2016,Indiana,IN,Orange,Donald Trump,republican,5803.0,8192
2016,Indiana,IN,Owen,Hillary Clinton,democrat,1946.0,8557
2016,Indiana,IN,Owen,Donald Trump,republican,6153.0,8557
2016,Indiana,IN,Parke,Hillary Clinton,democrat,1441.0,6582
2016,Indiana,IN,Parke,Donald Trump,republican,4863.0,6582
2016,Indiana,IN,Perry,Hillary Clinton,democrat,3062.0,8055
2016,Indiana,IN,Perry,Donald Trump,republican,4556.0,8055
2016,Indiana,IN,Pike,Hillary Clinton,democrat,1297.0,5977
2016,Indiana,IN,Pike,Donald Trump,republican,4398.0,5977
2016,Indiana,IN,Porter,Hillary Clinton,democrat,33676.0,77190
2016,Indiana,IN,Porter,Donald Trump,republican,38832.0,77190
2016,Indiana,IN,Posey,Hillary Clinton,democrat,3521.0,12467
2016,Indiana,IN,Posey,Donald Trump,republican,8404.0,12467
2016,Indiana,IN,Pulaski,Hillary Clinton,democrat,1327.0,5459
2016,Indiana,IN,Pulaski,Donald Trump,republican,3854.0,5459
2016,Indiana,IN,Putnam,Hillary Clinton,democrat,3356.0,14715
2016,Indiana,IN,Putnam,Donald Trump,republican,10637.0,14715
2016,Indiana,IN,Randolph,Hillary Clinton,democrat,2446.0,10458
2016,Indiana,IN,Randolph,Donald Trump,republican,7517.0,10458
2016,Indiana,IN,Ripley,Hillary Clinton,democrat,2471.0,12810
2016,Indiana,IN,Ripley,Donald Trump,republican,9806.0,12810
2016,Indiana,IN,Rush,Hillary Clinton,democrat,1525.0,7214
2016,Indiana,IN,Rush,Donald Trump,republican,5292.0,7214
2016,Indiana,IN,St. Joseph,Hillary Clinton,democrat,52252.0,110060
2016,Indiana,IN,St. Joseph,Donald Trump,republican,52021.0,110060
2016,Indiana,IN,Scott,Hillary Clinton,democrat,2642.0,9101
2016,Indiana,IN,Scott,Donald Trump,republican,6074.0,9101
2016,Indiana,IN,Shelby,Hillary Clinton,democrat,4247.0,17994
2016,Indiana,IN,Shelby,Donald Trump,republican,12718.0,17994
2016,Indiana,IN,Spencer,Hillary Clinton,democrat,2861.0,9979
2016,Indiana,IN,Spencer,Donald Trump,republican,6572.0,9979
2016,Indiana,IN,Starke,Hillary Clinton,democrat,2489.0,9226
2016,Indiana,IN,Starke,Donald Trump,republican,6367.0,9226
2016,Indiana,IN,Steuben,Hillary Clinton,democrat,3744.0,14566
2016,Indiana,IN,Steuben,Donald Trump,republican,10133.0,14566
2016,Indiana,IN,Sullivan,Hillary Clinton,democrat,2113.0,8559
2016,Indiana,IN,Sullivan,Donald Trump,republican,6138.0,8559
2016,Indiana,IN,Switzerland,Hillary Clinton,democrat,930.0,3699
2016,Indiana,IN,Switzerland,Donald Trump,republican,2558.0,3699
2016,Indiana,IN,Tippecanoe,Hillary Clinton,democrat,27282.0,62515
2016,Indiana,IN,Tippecanoe,Donald Trump,republican,30768.0,62515
2016,Indiana,IN,Tipton,Hillary Clinton,democrat,1587.0,7510
2016,Indiana,IN,Tipton,Donald Trump,republican,5589.0,7510
2016,Indiana,IN,Union,Hillary Clinton,democrat,715.0,3291
2016,Indiana,IN,Union,Donald Trump,republican,2445.0,3291
2016,Indiana,IN,Vanderburgh,Hillary Clinton,democrat,28530.0,72507
2016,Indiana,IN,Vanderburgh,Donald Trump,republican,40496.0,72507
2016,Indiana,IN,Vermillion,Hillary Clinton,democrat,2081.0,6939
2016,Indiana,IN,Vermillion,Donald Trump,republican,4513.0,6939
2016,Indiana,IN,Vigo,Hillary Clinton,democrat,15931.0,39818
2016,Indiana,IN,Vigo,Donald Trump,republican,21937.0,39818
2016,Indiana,IN,Wabash,Hillary Clinton,democrat,3018.0,13468
2016,Indiana,IN,Wabash,Donald Trump,republican,9821.0,13468
2016,Indiana,IN,Warren,Hillary Clinton,democrat,839.0,3930
2016,Indiana,IN,Warren,Donald Trump,republican,2898.0,3930
2016,Indiana,IN,Warrick,Hillary Clinton,democrat,9086.0,29589
2016,Indiana,IN,Warrick,Donald Trump,republican,19113.0,29589
2016,Indiana,IN,Washington,Hillary Clinton,democrat,2636.0,11382
2016,Indiana,IN,Washington,Donald Trump,republican,8209.0,11382
2016,Indiana,IN,Wayne,Hillary Clinton,democrat,8322.0,25579
2016,Indiana,IN,Wayne,Donald Trump,republican,16028.0,25579
2016,Indiana,IN,Wells,Hillary Clinton,democrat,2586.0,13185
2016,Indiana,IN,Wells,Donald Trump,republican,10005.0,13185
2016,Indiana,IN,White,Hillary Clinton,democrat,2590.0,10053
2016,Indiana,IN,White,Donald Trump,republican,6893.0,10053
2016,Indiana,IN,Whitley,Hillary Clinton,democrat,3379.0,15623
2016,Indiana,IN,Whitley,Donald Trump,republican,11358.0,15623
2016,Iowa,IA,Adair,Hillary Clinton,democrat,1133.0,3811
2016,Iowa,IA,Adair,Donald Trump,republican,2461.0,3811
2016,Iowa,IA,Adams,Hillary Clinton,democrat,565.0,2106
2016,Iowa,IA,Adams,Donald Trump,republican,1395.0,2106
2016,Iowa,IA,Allamakee,Hillary Clinton,democrat,2421.0,6923
2016,Iowa,IA,Allamakee,Donald Trump,republican,4093.0,6923
2016,Iowa,IA,Appanoose,Hillary Clinton,democrat,1814.0,6136
2016,Iowa,IA,Appanoose,Donald Trump,republican,4033.0,6136
2016,Iowa,IA,Audubon,Hillary Clinton,democrat,1080.0,3412
2016,Iowa,IA,Audubon,Donald Trump,republican,2136.0,3412
2016,Iowa,IA,Benton,Hillary Clinton,democrat,4678.0,13844
2016,Iowa,IA,Benton,Donald Trump,republican,8232.0,13844
2016,Iowa,IA,Black Hawk,Hillary Clinton,democrat,32233.0,64405
2016,Iowa,IA,Black Hawk,Donald Trump,republican,27476.0,64405
2016,Iowa,IA,Boone,Hillary Clinton,democrat,5541.0,14196
2016,Iowa,IA,Boone,Donald Trump,republican,7484.0,14196
2016,Iowa,IA,Bremer,Hillary Clinton,democrat,5356.0,13538
2016,Iowa,IA,Bremer,Donald Trump,republican,7208.0,13538
2016,Iowa,IA,Buchanan,Hillary Clinton,democrat,3970.0,10252
2016,Iowa,IA,Buchanan,Donald Trump,republican,5510.0,10252
2016,Iowa,IA,Buena Vista,Hillary Clinton,democrat,2856.0,8278
2016,Iowa,IA,Buena Vista,Donald Trump,republican,4903.0,8278
2016,Iowa,IA,Butler,Hillary Clinton,democrat,2157.0,7513
2016,Iowa,IA,Butler,Donald Trump,republican,4921.0,7513
2016,Iowa,IA,Calhoun,Hillary Clinton,democrat,1398.0,5159
2016,Iowa,IA,Calhoun,Donald Trump,republican,3468.0,5159
2016,Iowa,IA,Carroll,Hillary Clinton,democrat,3309.0,10544
2016,Iowa,IA,Carroll,Donald Trump,republican,6638.0,10544
2016,Iowa,IA,Cass,Hillary Clinton,democrat,1951.0,7125
2016,Iowa,IA,Cass,Donald Trump,republican,4761.0,7125
2016,Iowa,IA,Cedar,Hillary Clinton,democrat,3599.0,9541
2016,Iowa,IA,Cedar,Donald Trump,republican,5295.0,9541
2016,Iowa,IA,Cerro Gordo,Hillary Clinton,democrat,9862.0,22965
2016,Iowa,IA,Cerro Gordo,Donald Trump,republican,11621.0,22965
2016,Iowa,IA,Cherokee,Hillary Clinton,democrat,1679.0,6258
2016,Iowa,IA,Cherokee,Donald Trump,republican,4192.0,6258
2016,Iowa,IA,Chickasaw,Hillary Clinton,democrat,2266.0,6435
2016,Iowa,IA,Chickasaw,Donald Trump,republican,3742.0,6435
2016,Iowa,IA,Clarke,Hillary Clinton,democrat,1465.0,4454
2016,Iowa,IA,Clarke,Donald Trump,republican,2713.0,4454
2016,Iowa,IA,Clay,Hillary Clinton,democrat,2249.0,8617
2016,Iowa,IA,Clay,Donald Trump,republican,5877.0,8617
2016,Iowa,IA,Clayton,Hillary Clinton,democrat,3237.0,9129
2016,Iowa,IA,Clayton,Donald Trump,republican,5317.0,9129
2016,Iowa,IA,Clinton,Hillary Clinton,democrat,10095.0,23067
2016,Iowa,IA,Clinton,Donald Trump,republican,11276.0,23067
2016,Iowa,IA,Crawford,Hillary Clinton,democrat,1991.0,6935
2016,Iowa,IA,Crawford,Donald Trump,republican,4617.0,6935
2016,Iowa,IA,Dallas,Hillary Clinton,democrat,15701.0,38252
2016,Iowa,IA,Dallas,Donald Trump,republican,19339.0,38252
2016,Iowa,IA,Davis,Hillary Clinton,democrat,977.0,3882
2016,Iowa,IA,Davis,Donald Trump,republican,2723.0,3882
2016,Iowa,IA,Decatur,Hillary Clinton,democrat,1201.0,3734
2016,Iowa,IA,Decatur,Donald Trump,republican,2296.0,3734
2016,Iowa,IA,Delaware,Hillary Clinton,democrat,2957.0,9241
2016,Iowa,IA,Delaware,Donald Trump,republican,5694.0,9241
2016,Iowa,IA,Des Moines,Hillary Clinton,democrat,8212.0,19103
2016,Iowa,IA,Des Moines,Donald Trump,republican,9529.0,19103
2016,Iowa,IA,Dickinson,Hillary Clinton,democrat,3056.0,10354
2016,Iowa,IA,Dickinson,Donald Trump,republican,6753.0,10354
2016,Iowa,IA,Dubuque,Hillary Clinton,democrat,22850.0,49721
2016,Iowa,IA,Dubuque,Donald Trump,republican,23460.0,49721
2016,Iowa,IA,Emmet,Hillary Clinton,democrat,1357.0,4753
2016,Iowa,IA,Emmet,Donald Trump,republican,3124.0,4753
2016,Iowa,IA,Fayette,Hillary Clinton,democrat,3689.0,9975
2016,Iowa,IA,Fayette,Donald Trump,republican,5620.0,9975
2016,Iowa,IA,Floyd,Hillary Clinton,democrat,3179.0,8060
2016,Iowa,IA,Floyd,Donald Trump,republican,4375.0,8060
2016,Iowa,IA,Franklin,Hillary Clinton,democrat,1493.0,4968
2016,Iowa,IA,Franklin,Donald Trump,republican,3163.0,4968
2016,Iowa,IA,Fremont,Hillary Clinton,democrat,963.0,3595
2016,Iowa,IA,Fremont,Donald Trump,republican,2407.0,3595
2016,Iowa,IA,Greene,Hillary Clinton,democrat,1691.0,4821
2016,Iowa,IA,Greene,Donald Trump,republican,2820.0,4821
2016,Iowa,IA,Grundy,Hillary Clinton,democrat,1856.0,6872
2016,Iowa,IA,Grundy,Donald Trump,republican,4527.0,6872
2016,Iowa,IA,Guthrie,Hillary Clinton,democrat,1732.0,5750
2016,Iowa,IA,Guthrie,Donald Trump,republican,3628.0,5750
2016,Iowa,IA,Hamilton,Hillary Clinton,democrat,2726.0,7694
2016,Iowa,IA,Hamilton,Donald Trump,republican,4463.0,7694
2016,Iowa,IA,Hancock,Hillary Clinton,democrat,1587.0,5871
2016,Iowa,IA,Hancock,Donald Trump,republican,3977.0,5871
2016,Iowa,IA,Hardin,Hillary Clinton,democrat,2787.0,8533
2016,Iowa,IA,Hardin,Donald Trump,republican,5254.0,8533
2016,Iowa,IA,Harrison,Hillary Clinton,democrat,2131.0,7465
2016,Iowa,IA,Harrison,Donald Trump,republican,4902.0,7465
2016,Iowa,IA,Henry,Hillary Clinton,democrat,2904.0,9404
2016,Iowa,IA,Henry,Donald Trump,republican,5779.0,9404
2016,Iowa,IA,Howard,Hillary Clinton,democrat,1677.0,4559
2016,Iowa,IA,Howard,Donald Trump,republican,2611.0,4559
2016,Iowa,IA,Humboldt,Hillary Clinton,democrat,1252.0,5087
2016,Iowa,IA,Humboldt,Donald Trump,republican,3568.0,5087
2016,Iowa,IA,Ida,Hillary Clinton,democrat,792.0,3612
2016,Iowa,IA,Ida,Donald Trump,republican,2655.0,3612
2016,Iowa,IA,Iowa,Hillary Clinton,democrat,3084.0,8904
2016,Iowa,IA,Iowa,Donald Trump,republican,5205.0,8904
2016,Iowa,IA,Jackson,Hillary Clinton,democrat,3837.0,10310
2016,Iowa,IA,Jackson,Donald Trump,republican,5824.0,10310
2016,Iowa,IA,Jasper,Hillary Clinton,democrat,7109.0,19034
2016,Iowa,IA,Jasper,Donald Trump,republican,10560.0,19034
2016,Iowa,IA,Jefferson,Hillary Clinton,democrat,3710.0,8156
2016,Iowa,IA,Jefferson,Donald Trump,republican,3748.0,8156
2016,Iowa,IA,Johnson,Hillary Clinton,democrat,50200.0,76940
2016,Iowa,IA,Johnson,Donald Trump,republican,21044.0,76940
2016,Iowa,IA,Jones,Hillary Clinton,democrat,3787.0,10133
2016,Iowa,IA,Jones,Donald Trump,republican,5720.0,10133
2016,Iowa,IA,Keokuk,Hillary Clinton,democrat,1342.0,4985
2016,Iowa,IA,Keokuk,Donald Trump,republican,3390.0,4985
2016,Iowa,IA,Kossuth,Hillary Clinton,democrat,2543.0,8607
2016,Iowa,IA,Kossuth,Donald Trump,republican,5653.0,8607
2016,Iowa,IA,Lee,Hillary Clinton,democrat,6215.0,16151
2016,Iowa,IA,Lee,Donald Trump,republican,8803.0,16151
2016,Iowa,IA,Linn,Hillary Clinton,democrat,58935.0,117098
2016,Iowa,IA,Linn,Donald Trump,republican,48390.0,117098
2016,Iowa,IA,Louisa,Hillary Clinton,democrat,1648.0,5008
2016,Iowa,IA,Louisa,Donald Trump,republican,3069.0,5008
2016,Iowa,IA,Lucas,Hillary Clinton,democrat,1239.0,4354
2016,Iowa,IA,Lucas,Donald Trump,republican,2877.0,4354
2016,Iowa,IA,Lyon,Hillary Clinton,democrat,920.0,6377
2016,Iowa,IA,Lyon,Donald Trump,republican,5192.0,6377
2016,Iowa,IA,Madison,Hillary Clinton,democrat,2678.0,8636
2016,Iowa,IA,Madison,Donald Trump,republican,5360.0,8636
2016,Iowa,IA,Mahaska,Hillary Clinton,democrat,2619.0,10632
2016,Iowa,IA,Mahaska,Donald Trump,republican,7432.0,10632
2016,Iowa,IA,Marion,Hillary Clinton,democrat,5482.0,17816
2016,Iowa,IA,Marion,Donald Trump,republican,10962.0,17816
2016,Iowa,IA,Marshall,Hillary Clinton,democrat,7652.0,17980
2016,Iowa,IA,Marshall,Donald Trump,republican,9146.0,17980
2016,Iowa,IA,Mills,Hillary Clinton,democrat,2090.0,7698
2016,Iowa,IA,Mills,Donald Trump,republican,5067.0,7698
2016,Iowa,IA,Mitchell,Hillary Clinton,democrat,1888.0,5417
2016,Iowa,IA,Mitchell,Donald Trump,republican,3190.0,5417
2016,Iowa,IA,Monona,Hillary Clinton,democrat,1247.0,4572
2016,Iowa,IA,Monona,Donald Trump,republican,3120.0,4572
2016,Iowa,IA,Monroe,Hillary Clinton,democrat,1056.0,3865
2016,Iowa,IA,Monroe,Donald Trump,republican,2638.0,3865
2016,Iowa,IA,Montgomery,Hillary Clinton,democrat,1314.0,5044
2016,Iowa,IA,Montgomery,Donald Trump,republican,3436.0,5044
2016,Iowa,IA,Muscatine,Hillary Clinton,democrat,8368.0,19434
2016,Iowa,IA,Muscatine,Donald Trump,republican,9584.0,19434
2016,Iowa,IA,O'Brien,Hillary Clinton,democrat,1315.0,7406
2016,Iowa,IA,O'Brien,Donald Trump,republican,5752.0,7406
2016,Iowa,IA,Osceola,Hillary Clinton,democrat,552.0,3213
2016,Iowa,IA,Osceola,Donald Trump,republican,2531.0,3213
2016,Iowa,IA,Page,Hillary Clinton,democrat,1807.0,7044
2016,Iowa,IA,Page,Donald Trump,republican,4893.0,7044
2016,Iowa,IA,Palo Alto,Hillary Clinton,democrat,1398.0,4703
2016,Iowa,IA,Palo Alto,Donald Trump,republican,3081.0,4703
2016,Iowa,IA,Plymouth,Hillary Clinton,democrat,2885.0,13190
2016,Iowa,IA,Plymouth,Donald Trump,republican,9680.0,13190
2016,Iowa,IA,Pocahontas,Hillary Clinton,democrat,963.0,3865
2016,Iowa,IA,Pocahontas,Donald Trump,republican,2702.0,3865
2016,Iowa,IA,Polk,Hillary Clinton,democrat,119804.0,231555
2016,Iowa,IA,Polk,Donald Trump,republican,93492.0,231555
2016,Iowa,IA,Pottawattamie,Hillary Clinton,democrat,15355.0,42680
2016,Iowa,IA,Pottawattamie,Donald Trump,republican,24447.0,42680
2016,Iowa,IA,Poweshiek,Hillary Clinton,democrat,4304.0,9833
2016,Iowa,IA,Poweshiek,Donald Trump,republican,4946.0,9833
2016,Iowa,IA,Ringgold,Hillary Clinton,democrat,753.0,2707
