County,State,State_Code,Location,Year,Party,Candidate,Candidate_Votes,Total_Votes,County_Pop_2016
Montgomery,Arkansas,AR,"Arkansas, Montgomery",2016,democrat,Hillary Clinton,748.0,3559,"8,936"
Montgomery,Arkansas,AR,"Arkansas, Montgomery",2016,republican,Donald Trump,2643.0,3559,"8,936"
Nevada,Arkansas,AR,"Arkansas, Nevada",2016,democrat,Hillary Clinton,1157.0,3246,"8,378"
Nevada,Arkansas,AR,"Arkansas, Nevada",2016,republican,Donald Trump,2000.0,3246,"8,378"
Newton,Arkansas,AR,"Arkansas, Newton",2016,democrat,Hillary Clinton,699.0,3753,"7,848"
Newton,Arkansas,AR,"Arkansas, Newton",2016,republican,Donald Trump,2875.0,3753,"7,848"
Ouachita,Arkansas,AR,"Arkansas, Ouachita",2016,democrat,Hillary Clinton,4321.0,9935,"24,013"
Ouachita,Arkansas,AR,"Arkansas, Ouachita",2016,republican,Donald Trump,5351.0,9935,"24,013"
Perry,Arkansas,AR,"Arkansas, Perry",2016,democrat,Hillary Clinton,1049.0,4306,"10,286"
Perry,Arkansas,AR,"Arkansas, Perry",2016,republican,Donald Trump,3008.0,4306,"10,286"
Phillips,Arkansas,AR,"Arkansas, Phillips",2016,democrat,Hillary Clinton,4310.0,6953,"19,050"
Phillips,Arkansas,AR,"Arkansas, Phillips",2016,republican,Donald Trump,2446.0,6953,"19,050"
Pike,Arkansas,AR,"Arkansas, Pike",2016,democrat,Hillary Clinton,685.0,3981,"10,826"
Pike,Arkansas,AR,"Arkansas, Pike",2016,republican,Donald Trump,3150.0,3981,"10,826"
Poinsett,Arkansas,AR,"Arkansas, Poinsett",2016,democrat,Hillary Clinton,1880.0,7722,"23,974"
Poinsett,Arkansas,AR,"Arkansas, Poinsett",2016,republican,Donald Trump,5502.0,7722,"23,974"
Polk,Arkansas,AR,"Arkansas, Polk",2016,democrat,Hillary Clinton,1212.0,8231,"20,145"
Polk,Arkansas,AR,"Arkansas, Polk",2016,republican,Donald Trump,6618.0,8231,"20,145"
Pope,Arkansas,AR,"Arkansas, Pope",2016,democrat,Hillary Clinton,5000.0,22569,"63,897"
Pope,Arkansas,AR,"Arkansas, Pope",2016,republican,Donald Trump,16256.0,22569,"63,897"
Prairie,Arkansas,AR,"Arkansas, Prairie",2016,democrat,Hillary Clinton,814.0,3444,"8,252"
Prairie,Arkansas,AR,"Arkansas, Prairie",2016,republican,Donald Trump,2505.0,3444,"8,252"
Pulaski,Arkansas,AR,"Arkansas, Pulaski",2016,democrat,Hillary Clinton,89574.0,159776,"394,151"
Pulaski,Arkansas,AR,"Arkansas, Pulaski",2016,republican,Donald Trump,61257.0,159776,"394,151"
Randolph,Arkansas,AR,"Arkansas, Randolph",2016,democrat,Hillary Clinton,1425.0,6379,"17,444"
Randolph,Arkansas,AR,"Arkansas, Randolph",2016,republican,Donald Trump,4509.0,6379,"17,444"
Saline,Arkansas,AR,"Arkansas, Saline",2016,democrat,Hillary Clinton,13256.0,52100,"117,656"
Saline,Arkansas,AR,"Arkansas, Saline",2016,republican,Donald Trump,35863.0,52100,"117,656"
Scott,Arkansas,AR,"Arkansas, Scott",2016,democrat,Hillary Clinton,602.0,3510,"10,332"
Scott,Arkansas,AR,"Arkansas, Scott",2016,republican,Donald Trump,2731.0,3510,"10,332"
Searcy,Arkansas,AR,"Arkansas, Searcy",2016,democrat,Hillary Clinton,601.0,3728,"7,968"
Searcy,Arkansas,AR,"Arkansas, Searcy",2016,republican,Donald Trump,2955.0,3728,"7,968"
Sebastian,Arkansas,AR,"Arkansas, Sebastian",2016,democrat,Hillary Clinton,12300.0,44637,"127,385"
Sebastian,Arkansas,AR,"Arkansas, Sebastian",2016,republican,Donald Trump,29127.0,44637,"127,385"
Sevier,Arkansas,AR,"Arkansas, Sevier",2016,democrat,Hillary Clinton,1075.0,4562,"16,971"
Sevier,Arkansas,AR,"Arkansas, Sevier",2016,republican,Donald Trump,3282.0,4562,"16,971"
Sharp,Arkansas,AR,"Arkansas, Sharp",2016,democrat,Hillary Clinton,1472.0,7249,"17,007"
Sharp,Arkansas,AR,"Arkansas, Sharp",2016,republican,Donald Trump,5407.0,7249,"17,007"
St. Francis,Arkansas,AR,"Arkansas, St. Francis",2016,democrat,Hillary Clinton,4031.0,7430,
St. Francis,Arkansas,AR,"Arkansas, St. Francis",2016,republican,Donald Trump,3195.0,7430,
Stone,Arkansas,AR,"Arkansas, Stone",2016,democrat,Hillary Clinton,1203.0,5618,"12,509"
Stone,Arkansas,AR,"Arkansas, Stone",2016,republican,Donald Trump,4113.0,5618,"12,509"
Union,Arkansas,AR,"Arkansas, Union",2016,democrat,Hillary Clinton,5855.0,16894,"39,879"
Union,Arkansas,AR,"Arkansas, Union",2016,republican,Donald Trump,10456.0,16894,"39,879"
Van Buren,Arkansas,AR,"Arkansas, Van Buren",2016,democrat,Hillary Clinton,1549.0,7339,"16,669"
Van Buren,Arkansas,AR,"Arkansas, Van Buren",2016,republican,Donald Trump,5382.0,7339,"16,669"
Washington,Arkansas,AR,"Arkansas, Washington",2016,democrat,Hillary Clinton,33366.0,81861,"228,482"
Washington,Arkansas,AR,"Arkansas, Washington",2016,republican,Donald Trump,41476.0,81861,"228,482"
White,Arkansas,AR,"Arkansas, White",2016,democrat,Hillary Clinton,5170.0,27219,"78,917"
White,Arkansas,AR,"Arkansas, White",2016,republican,Donald Trump,21077.0,27219,"78,917"
Woodruff,Arkansas,AR,"Arkansas, Woodruff",2016,democrat,Hillary Clinton,1118.0,2571,"6,600"
Woodruff,Arkansas,AR,"Arkansas, Woodruff",2016,republican,Donald Trump,1347.0,2571,"6,600"
Yell,Arkansas,AR,"Arkansas, Yell",2016,democrat,Hillary Clinton,1480.0,6439,"21,502"
Yell,Arkansas,AR,"Arkansas, Yell",2016,republican,Donald Trump,4608.0,6439,"21,502"
Alameda,California,CA,"California, Alameda",2016,democrat,Hillary Clinton,514842.0,654266,"1,650,950"
Alameda,California,CA,"California, Alameda",2016,republican,Donald Trump,95922.0,654266,"1,650,950"
Alpine,California,CA,"California, Alpine",2016,democrat,Hillary Clinton,334.0,602,"1,047"
Alpine,California,CA,"California, Alpine",2016,republican,Donald Trump,217.0,602,"1,047"
Amador,California,CA,"California, Amador",2016,democrat,Hillary Clinton,6004.0,17734,"37,429"
Amador,California,CA,"California, Amador",2016,republican,Donald Trump,10485.0,17734,"37,429"
Butte,California,CA,"California, Butte",2016,democrat,Hillary Clinton,41567.0,95564,"226,231"
Butte,California,CA,"California, Butte",2016,republican,Donald Trump,45144.0,95564,"226,231"
Calaveras,California,CA,"California, Calaveras",2016,democrat,Hillary Clinton,7944.0,23136,"45,322"
Calaveras,California,CA,"California, Calaveras",2016,republican,Donald Trump,13511.0,23136,"45,322"
Colusa,California,CA,"California, Colusa",2016,democrat,Hillary Clinton,2661.0,6632,"21,496"
Colusa,California,CA,"California, Colusa",2016,republican,Donald Trump,3551.0,6632,"21,496"
Contra Costa,California,CA,"California, Contra Costa",2016,democrat,Hillary Clinton,319287.0,466175,"1,137,268"
Contra Costa,California,CA,"California, Contra Costa",2016,republican,Donald Trump,115956.0,466175,"1,137,268"
Del Norte,California,CA,"California, Del Norte",2016,democrat,Hillary Clinton,3485.0,9558,"27,382"
Del Norte,California,CA,"California, Del Norte",2016,republican,Donald Trump,5134.0,9558,"27,382"
El Dorado,California,CA,"California, El Dorado",2016,democrat,Hillary Clinton,36404.0,93591,"185,976"
El Dorado,California,CA,"California, El Dorado",2016,republican,Donald Trump,49247.0,93591,"185,976"
Fresno,California,CA,"California, Fresno",2016,democrat,Hillary Clinton,141341.0,282319,"976,830"
Fresno,California,CA,"California, Fresno",2016,republican,Donald Trump,124049.0,282319,"976,830"
Glenn,California,CA,"California, Glenn",2016,democrat,Hillary Clinton,3065.0,9470,"27,840"
Glenn,California,CA,"California, Glenn",2016,republican,Donald Trump,5788.0,9470,"27,840"
Humboldt,California,CA,"California, Humboldt",2016,democrat,Hillary Clinton,33200.0,59246,"136,290"
Humboldt,California,CA,"California, Humboldt",2016,republican,Donald Trump,18373.0,59246,"136,290"
Imperial,California,CA,"California, Imperial",2016,democrat,Hillary Clinton,32667.0,48091,"180,179"
Imperial,California,CA,"California, Imperial",2016,republican,Donald Trump,12704.0,48091,"180,179"
Inyo,California,CA,"California, Inyo",2016,democrat,Hillary Clinton,3155.0,8086,"17,922"
Inyo,California,CA,"California, Inyo",2016,republican,Donald Trump,4248.0,8086,"17,922"
Kern,California,CA,"California, Kern",2016,democrat,Hillary Clinton,98689.0,244163,"880,856"
Kern,California,CA,"California, Kern",2016,republican,Donald Trump,129584.0,244163,"880,856"
Kings,California,CA,"California, Kings",2016,democrat,Hillary Clinton,13617.0,33915,"149,382"
Kings,California,CA,"California, Kings",2016,republican,Donald Trump,18093.0,33915,"149,382"
Lake,California,CA,"California, Lake",2016,democrat,Hillary Clinton,11496.0,24496,"63,903"
Lake,California,CA,"California, Lake",2016,republican,Donald Trump,10599.0,24496,"63,903"
Lassen,California,CA,"California, Lassen",2016,democrat,Hillary Clinton,2224.0,10524,"30,721"
Lassen,California,CA,"California, Lassen",2016,republican,Donald Trump,7574.0,10524,"30,721"
Los Angeles,California,CA,"California, Los Angeles",2016,democrat,Hillary Clinton,2464364.0,3434308,"10,105,708"
Los Angeles,California,CA,"California, Los Angeles",2016,republican,Donald Trump,769743.0,3434308,"10,105,708"
Madera,California,CA,"California, Madera",2016,democrat,Hillary Clinton,17029.0,43112,"153,956"
Madera,California,CA,"California, Madera",2016,republican,Donald Trump,23357.0,43112,"153,956"
Marin,California,CA,"California, Marin",2016,democrat,Hillary Clinton,108707.0,139273,"260,562"
Marin,California,CA,"California, Marin",2016,republican,Donald Trump,21771.0,139273,"260,562"
Mariposa,California,CA,"California, Mariposa",2016,democrat,Hillary Clinton,3122.0,8877,"17,456"
Mariposa,California,CA,"California, Mariposa",2016,republican,Donald Trump,5185.0,8877,"17,456"
Mendocino,California,CA,"California, Mendocino",2016,democrat,Hillary Clinton,22079.0,37477,"87,285"
Mendocino,California,CA,"California, Mendocino",2016,republican,Donald Trump,10888.0,37477,"87,285"
Merced,California,CA,"California, Merced",2016,democrat,Hillary Clinton,37317.0,70789,"267,628"
Merced,California,CA,"California, Merced",2016,republican,Donald Trump,28725.0,70789,"267,628"
Modoc,California,CA,"California, Modoc",2016,democrat,Hillary Clinton,877.0,3788,"8,961"
Modoc,California,CA,"California, Modoc",2016,republican,Donald Trump,2696.0,3788,"8,961"
Mono,California,CA,"California, Mono",2016,democrat,Hillary Clinton,2773.0,5276,"14,273"
Mono,California,CA,"California, Mono",2016,republican,Donald Trump,2111.0,5276,"14,273"
Monterey,California,CA,"California, Monterey",2016,democrat,Hillary Clinton,89088.0,133408,"433,953"
Monterey,California,CA,"California, Monterey",2016,republican,Donald Trump,34895.0,133408,"433,953"
Napa,California,CA,"California, Napa",2016,democrat,Hillary Clinton,39199.0,61372,"140,840"
Napa,California,CA,"California, Napa",2016,republican,Donald Trump,17411.0,61372,"140,840"
Nevada,California,CA,"California, Nevada",2016,democrat,Hillary Clinton,26053.0,54935,"98,913"
Nevada,California,CA,"California, Nevada",2016,republican,Donald Trump,23365.0,54935,"98,913"
Orange,California,CA,"California, Orange",2016,democrat,Hillary Clinton,609961.0,1197521,"3,164,986"
Orange,California,CA,"California, Orange",2016,republican,Donald Trump,507148.0,1197521,"3,164,986"
Placer,California,CA,"California, Placer",2016,democrat,Hillary Clinton,73509.0,182839,"378,943"
Placer,California,CA,"California, Placer",2016,republican,Donald Trump,95138.0,182839,"378,943"
Plumas,California,CA,"California, Plumas",2016,democrat,Hillary Clinton,3459.0,9676,"18,665"
Plumas,California,CA,"California, Plumas",2016,republican,Donald Trump,5420.0,9676,"18,665"
Riverside,California,CA,"California, Riverside",2016,democrat,Hillary Clinton,373695.0,751391,"2,380,081"
Riverside,California,CA,"California, Riverside",2016,republican,Donald Trump,333243.0,751391,"2,380,081"
Sacramento,California,CA,"California, Sacramento",2016,democrat,Hillary Clinton,326023.0,559330,"1,510,987"
Sacramento,California,CA,"California, Sacramento",2016,republican,Donald Trump,189789.0,559330,"1,510,987"
San Benito,California,CA,"California, San Benito",2016,democrat,Hillary Clinton,12521.0,21924,"59,225"
San Benito,California,CA,"California, San Benito",2016,republican,Donald Trump,7841.0,21924,"59,225"
San Bernardino,California,CA,"California, San Bernardino",2016,democrat,Hillary Clinton,340833.0,653983,"2,131,960"
San Bernardino,California,CA,"California, San Bernardino",2016,republican,Donald Trump,271240.0,653983,"2,131,960"
San Diego,California,CA,"California, San Diego",2016,democrat,Hillary Clinton,735476.0,1306400,"3,306,089"
San Diego,California,CA,"California, San Diego",2016,republican,Donald Trump,477766.0,1306400,"3,306,089"
San Francisco,California,CA,"California, San Francisco",2016,democrat,Hillary Clinton,345084.0,405792,"871,512"
San Francisco,California,CA,"California, San Francisco",2016,republican,Donald Trump,37688.0,405792,"871,512"
San Joaquin,California,CA,"California, San Joaquin",2016,democrat,Hillary Clinton,121124.0,224166,"732,809"
San Joaquin,California,CA,"California, San Joaquin",2016,republican,Donald Trump,88936.0,224166,"732,809"
San Luis Obispo,California,CA,"California, San Luis Obispo",2016,democrat,Hillary Clinton,67107.0,135009,"281,803"
San Luis Obispo,California,CA,"California, San Luis Obispo",2016,republican,Donald Trump,56164.0,135009,"281,803"
San Mateo,California,CA,"California, San Mateo",2016,democrat,Hillary Clinton,237882.0,314384,"767,906"
San Mateo,California,CA,"California, San Mateo",2016,republican,Donald Trump,57929.0,314384,"767,906"
Santa Barbara,California,CA,"California, Santa Barbara",2016,democrat,Hillary Clinton,107142.0,176786,"444,340"
Santa Barbara,California,CA,"California, Santa Barbara",2016,republican,Donald Trump,56365.0,176786,"444,340"
Santa Clara,California,CA,"California, Santa Clara",2016,democrat,Hillary Clinton,511684.0,703709,"1,928,368"
Santa Clara,California,CA,"California, Santa Clara",2016,republican,Donald Trump,144826.0,703709,"1,928,368"
Santa Cruz,California,CA,"California, Santa Cruz",2016,democrat,Hillary Clinton,95249.0,128821,"274,396"
Santa Cruz,California,CA,"California, Santa Cruz",2016,republican,Donald Trump,22438.0,128821,"274,396"
Shasta,California,CA,"California, Shasta",2016,democrat,Hillary Clinton,22301.0,80053,"178,571"
Shasta,California,CA,"California, Shasta",2016,republican,Donald Trump,51778.0,80053,"178,571"
Sierra,California,CA,"California, Sierra",2016,democrat,Hillary Clinton,601.0,1830,"2,951"
Sierra,California,CA,"California, Sierra",2016,republican,Donald Trump,1048.0,1830,"2,951"
Siskiyou,California,CA,"California, Siskiyou",2016,democrat,Hillary Clinton,7234.0,20492,"43,376"
Siskiyou,California,CA,"California, Siskiyou",2016,republican,Donald Trump,11341.0,20492,"43,376"
Solano,California,CA,"California, Solano",2016,democrat,Hillary Clinton,102360.0,166113,"438,858"
Solano,California,CA,"California, Solano",2016,republican,Donald Trump,51920.0,166113,"438,858"
Sonoma,California,CA,"California, Sonoma",2016,democrat,Hillary Clinton,160435.0,231253,"502,547"
Sonoma,California,CA,"California, Sonoma",2016,republican,Donald Trump,51408.0,231253,"502,547"
Stanislaus,California,CA,"California, Stanislaus",2016,democrat,Hillary Clinton,81647.0,172146,"539,255"
Stanislaus,California,CA,"California, Stanislaus",2016,republican,Donald Trump,78494.0,172146,"539,255"
Sutter,California,CA,"California, Sutter",2016,democrat,Hillary Clinton,13076.0,33523,"95,742"
Sutter,California,CA,"California, Sutter",2016,republican,Donald Trump,18176.0,33523,"95,742"
Tehama,California,CA,"California, Tehama",2016,democrat,Hillary Clinton,6809.0,23908,"63,453"
Tehama,California,CA,"California, Tehama",2016,republican,Donald Trump,15494.0,23908,"63,453"
Trinity,California,CA,"California, Trinity",2016,democrat,Hillary Clinton,2214.0,5686,"12,828"
Trinity,California,CA,"California, Trinity",2016,republican,Donald Trump,2812.0,5686,"12,828"
Tulare,California,CA,"California, Tulare",2016,democrat,Hillary Clinton,47585.0,112334,"459,235"
Tulare,California,CA,"California, Tulare",2016,republican,Donald Trump,58299.0,112334,"459,235"
Tuolumne,California,CA,"California, Tuolumne",2016,democrat,Hillary Clinton,9123.0,25529,"53,770"
Tuolumne,California,CA,"California, Tuolumne",2016,republican,Donald Trump,14551.0,25529,"53,770"
Ventura,California,CA,"California, Ventura",2016,democrat,Hillary Clinton,194402.0,351726,"847,323"
Ventura,California,CA,"California, Ventura",2016,republican,Donald Trump,132323.0,351726,"847,323"
Yolo,California,CA,"California, Yolo",2016,democrat,Hillary Clinton,54752.0,82090,"215,627"
Yolo,California,CA,"California, Yolo",2016,republican,Donald Trump,20739.0,82090,"215,627"
Yuba,California,CA,"California, Yuba",2016,democrat,Hillary Clinton,7910.0,22998,"74,952"
Yuba,California,CA,"California, Yuba",2016,republican,Donald Trump,13170.0,22998,"74,952"
Adams,Colorado,CO,"Colorado, Adams",2016,democrat,Hillary Clinton,96558.0,193665,"497,734"
Adams,Colorado,CO,"Colorado, Adams",2016,republican,Donald Trump,80082.0,193665,"497,734"
Alamosa,Colorado,CO,"Colorado, Alamosa",2016,democrat,Hillary Clinton,3189.0,6939,"16,053"
Alamosa,Colorado,CO,"Colorado, Alamosa",2016,republican,Donald Trump,3046.0,6939,"16,053"
Arapahoe,Colorado,CO,"Colorado, Arapahoe",2016,democrat,Hillary Clinton,159885.0,303046,"638,950"
Arapahoe,Colorado,CO,"Colorado, Arapahoe",2016,republican,Donald Trump,117053.0,303046,"638,950"
Archuleta,Colorado,CO,"Colorado, Archuleta",2016,democrat,Hillary Clinton,2500.0,7339,"12,825"
Archuleta,Colorado,CO,"Colorado, Archuleta",2016,republican,Donald Trump,4264.0,7339,"12,825"
Baca,Colorado,CO,"Colorado, Baca",2016,democrat,Hillary Clinton,283.0,2153,"3,530"
Baca,Colorado,CO,"Colorado, Baca",2016,republican,Donald Trump,1753.0,2153,"3,530"
Bent,Colorado,CO,"Colorado, Bent",2016,democrat,Hillary Clinton,590.0,1927,"5,833"
Bent,Colorado,CO,"Colorado, Bent",2016,republican,Donald Trump,1188.0,1927,"5,833"
Boulder,Colorado,CO,"Colorado, Boulder",2016,democrat,Hillary Clinton,132334.0,188142,"321,250"
Boulder,Colorado,CO,"Colorado, Boulder",2016,republican,Donald Trump,41396.0,188142,"321,250"
Broomfield,Colorado,CO,"Colorado, Broomfield",2016,democrat,Hillary Clinton,19731.0,37689,"66,513"
Broomfield,Colorado,CO,"Colorado, Broomfield",2016,republican,Donald Trump,14367.0,37689,"66,513"
Chaffee,Colorado,CO,"Colorado, Chaffee",2016,democrat,Hillary Clinton,4888.0,11250,"19,110"
Chaffee,Colorado,CO,"Colorado, Chaffee",2016,republican,Donald Trump,5391.0,11250,"19,110"
Cheyenne,Colorado,CO,"Colorado, Cheyenne",2016,democrat,Hillary Clinton,132.0,1102,"1,850"
Cheyenne,Colorado,CO,"Colorado, Cheyenne",2016,republican,Donald Trump,925.0,1102,"1,850"
Clear Creek,Colorado,CO,"Colorado, Clear Creek",2016,democrat,Hillary Clinton,2729.0,5866,"9,353"
Clear Creek,Colorado,CO,"Colorado, Clear Creek",2016,republican,Donald Trump,2575.0,5866,"9,353"
Conejos,Colorado,CO,"Colorado, Conejos",2016,democrat,Hillary Clinton,1771.0,4022,"8,050"
Conejos,Colorado,CO,"Colorado, Conejos",2016,republican,Donald Trump,1914.0,4022,"8,050"
Costilla,Colorado,CO,"Colorado, Costilla",2016,democrat,Hillary Clinton,1125.0,1848,"3,693"
Costilla,Colorado,CO,"Colorado, Costilla",2016,republican,Donald Trump,588.0,1848,"3,693"
Crowley,Colorado,CO,"Colorado, Crowley",2016,democrat,Hillary Clinton,339.0,1527,"5,285"
Crowley,Colorado,CO,"Colorado, Crowley",2016,republican,Donald Trump,1079.0,1527,"5,285"
Custer,Colorado,CO,"Colorado, Custer",2016,democrat,Hillary Clinton,797.0,3066,"4,588"
Custer,Colorado,CO,"Colorado, Custer",2016,republican,Donald Trump,2061.0,3066,"4,588"
Delta,Colorado,CO,"Colorado, Delta",2016,democrat,Hillary Clinton,4087.0,16790,"30,346"
Delta,Colorado,CO,"Colorado, Delta",2016,republican,Donald Trump,11655.0,16790,"30,346"
Denver,Colorado,CO,"Colorado, Denver",2016,democrat,Hillary Clinton,244551.0,331852,"696,159"
Denver,Colorado,CO,"Colorado, Denver",2016,republican,Donald Trump,62690.0,331852,"696,159"
Dolores,Colorado,CO,"Colorado, Dolores",2016,democrat,Hillary Clinton,242.0,1255,"2,056"
Dolores,Colorado,CO,"Colorado, Dolores",2016,republican,Donald Trump,944.0,1255,"2,056"
Douglas,Colorado,CO,"Colorado, Douglas",2016,democrat,Hillary Clinton,68657.0,187499,"328,219"
Douglas,Colorado,CO,"Colorado, Douglas",2016,republican,Donald Trump,102573.0,187499,"328,219"
Eagle,Colorado,CO,"Colorado, Eagle",2016,democrat,Hillary Clinton,14099.0,25223,"54,541"
Eagle,Colorado,CO,"Colorado, Eagle",2016,republican,Donald Trump,8990.0,25223,"54,541"
El Paso,Colorado,CO,"Colorado, El Paso",2016,democrat,Hillary Clinton,108010.0,318967,"688,277"
El Paso,Colorado,CO,"Colorado, El Paso",2016,republican,Donald Trump,179228.0,318967,"688,277"
Elbert,Colorado,CO,"Colorado, Elbert",2016,democrat,Hillary Clinton,3134.0,15978,"25,157"
Elbert,Colorado,CO,"Colorado, Elbert",2016,republican,Donald Trump,11705.0,15978,"25,157"
Fremont,Colorado,CO,"Colorado, Fremont",2016,democrat,Hillary Clinton,5297.0,21973,"46,976"
Fremont,Colorado,CO,"Colorado, Fremont",2016,republican,Donald Trump,15122.0,21973,"46,976"
Garfield,Colorado,CO,"Colorado, Garfield",2016,democrat,Hillary Clinton,11271.0,26470,"58,785"
Garfield,Colorado,CO,"Colorado, Garfield",2016,republican,Donald Trump,13132.0,26470,"58,785"
Gilpin,Colorado,CO,"Colorado, Gilpin",2016,democrat,Hillary Clinton,1634.0,3576,"5,914"
Gilpin,Colorado,CO,"Colorado, Gilpin",2016,republican,Donald Trump,1566.0,3576,"5,914"
Grand,Colorado,CO,"Colorado, Grand",2016,democrat,Hillary Clinton,3358.0,8588,"15,179"
Grand,Colorado,CO,"Colorado, Grand",2016,republican,Donald Trump,4494.0,8588,"15,179"
Gunnison,Colorado,CO,"Colorado, Gunnison",2016,democrat,Hillary Clinton,5128.0,9412,"16,414"
Gunnison,Colorado,CO,"Colorado, Gunnison",2016,republican,Donald Trump,3289.0,9412,"16,414"
Hinsdale,Colorado,CO,"Colorado, Hinsdale",2016,democrat,Hillary Clinton,197.0,589,788
Hinsdale,Colorado,CO,"Colorado, Hinsdale",2016,republican,Donald Trump,339.0,589,788
Huerfano,Colorado,CO,"Colorado, Huerfano",2016,democrat,Hillary Clinton,1633.0,3783,"6,580"
Huerfano,Colorado,CO,"Colorado, Huerfano",2016,republican,Donald Trump,1883.0,3783,"6,580"
